Asset,DateTime,Price_Close,03_01,03_02,03_03,03_04,03_05,03_06,03_07,03_08,03_09,03_10,03_11,03_12,01_01,01_02,01_03,01_04,01_05,01_06,01_07,01_08,01_09,01_10,01_11,01_12
XAU/USD,2/19/2014 17:00,1312.02,0,-0.003810907,-0.003762626,-0.003674777,-0.003725781,-0.003725716,-0.003665189,-0.003669147,0.003507743,0,0,0,0.003575502,-0.003962336,-0.003783435,-0.003721196,-0.00376814,-0.003787929,-0.003785686,-0.003801063,0.003483771,0.003578548,0.003593482,0.003583498
XAU/USD,2/20/2014 17:00,1322.96,0,0,0.003977163,0.003884041,0.003938105,0.003938036,0.003873878,0.003878073,-0.000575391,0,0,0,-0.003758056,-0.003765354,0.003999223,0.003933244,0.003983009,0.004003987,0.004001609,0.004017912,0.001904974,0.001008712,-0.003776901,-0.003766437
XAU/USD,2/21/2014 17:00,1323.62,0,0,-0.001903055,-0.001858623,-0.001463818,0.000239995,0.000236046,0.000236304,-0.001680746,0,0,0,-0.000224489,-0.000224921,-0.003985275,-0.003913185,-0.003127223,0.000244055,0.000243908,0.000244912,-0.003434383,-0.003528818,0.001835374,-0.000224985
XAU/USD,2/24/2014 17:00,1337.28,0,0,0,0,0,0.004892252,0.004812945,0.004818131,0.004602153,0.002898971,-0.000274933,-0.000215169,0.00110276,-0.002655398,-0.000558088,-0.004436203,0.002854872,0.004973762,0.004970823,0.004990969,0.004573311,0.004701803,0.004708519,0.002837273
XAU/USD,2/25/2014 17:00,1340.95,-0.000802421,-0.000801563,0,0,0,0.001312897,0.001291638,0.001293028,-0.003639784,-0.001447604,0.001248575,0.001236644,0.001252718,0.001252132,-0.003006334,0.001254121,-0.001472013,0.001334746,0.001333958,0.001339359,-0.003617027,-0.001460404,0.001263644,0.001261488
XAU/USD,2/26/2014 17:00,1329.86,-0.002084228,-0.002082008,0.001176498,0.001148882,0,-0.000896918,-0.003381608,-0.003385236,-0.000162024,0.002048081,0.002058298,0.000302837,-0.002780693,-0.002777325,0.002110565,-0.002780721,0.002081711,0.00202297,-0.002987148,-0.002998999,0.00237463,0.002063688,0.002044667,0.002053681
XAU/USD,2/27/2014 17:00,1331.56,-0.001733354,-0.000570945,-0.001763556,-0.000567986,0,0,0,0,-0.000564414,-0.000566694,-0.000569804,-0.000567513,-0.001738441,-0.00057556,-0.001771627,-0.000577582,-0.000575859,-0.000574293,-0.000579725,-0.00058224,-0.000556324,-0.000570948,-0.000569151,-0.000570608
XAU/USD,2/28/2014 17:00,1326.46,-0.000945407,0.001733154,-0.000961864,0.001724066,-0.001587769,-0.001577066,0,0,-0.001569679,0.001720097,0.00172965,0.001722613,-0.000947265,0.001747333,-0.000968745,0.001753545,0.001748249,0.001743438,0.001760129,0.001767858,-0.001977656,0.001733162,0.001727643,0.001732119
XAU/USD,3/3/2014 17:00,1350.93,-0.001240824,-0.003311771,-0.001262317,-0.001208404,-0.001262775,-0.003358413,0.002470821,0.002474307,-0.001243526,-0.001192027,-0.00119855,-0.003291754,-0.00124325,-0.00334235,-0.001271302,-0.001233968,-0.001211247,-0.003321556,-0.003366671,-0.00338136,-0.001218273,-0.001200948,-0.00119718,-0.003300128
XAU/USD,3/4/2014 17:00,1335.03,-0.001404535,-0.003853583,-0.001428943,-0.003835981,-0.00140573,-0.002754149,-0.001606487,-0.001364368,-0.003818775,-0.001640987,-0.005882373,-0.003830191,-0.00140729,-0.003879417,-0.001439146,-0.003895656,-0.001415119,-0.00278384,-0.001665332,-0.001418405,-0.003786706,-0.00165333,-0.005875561,-0.003866191
XAU/USD,3/5/2014 17:00,1337.12,-0.000706849,-0.00070849,-0.000719225,-0.00070331,-0.000707455,-0.000706171,-0.00068959,-0.0006902,-0.002179412,-0.000701159,-0.000711321,-0.000704179,-0.000708246,-0.000713251,-0.0007244,-0.000714279,-0.000712216,-0.000713809,-0.000715129,-0.000717884,-0.002161012,-0.000706465,-0.000710496,-0.000710814
XAU/USD,3/6/2014 17:00,1350.68,-0.001304333,-0.004291547,-0.004356412,-0.003618575,-0.001305451,-0.001305562,-0.00127294,-0.001273621,-0.001264823,-0.000417873,-0.00366103,-0.001303864,-0.00130691,-0.004320516,-0.004387897,-0.003675225,-0.001314232,-0.001319679,-0.001320066,-0.001324689,-0.003266246,-0.000421001,-0.003656764,-0.001316146
XAU/USD,3/7/2014 17:00,1340.53,-0.003425461,-0.00342323,-0.007526529,-0.003398303,-0.007061108,-0.0070376,-0.006879856,-0.006887878,-0.006962045,-0.003397216,-0.003429558,-0.003403281,-0.00343224,-0.00344634,-0.007581198,-0.003451508,-0.007108909,-0.007114183,-0.007136198,-0.007165837,-0.006938641,-0.003422938,-0.003425562,-0.003435397
XAU/USD,3/10/2014 17:00,1340.01,-0.005844188,-0.005849622,-0.002837834,-0.005804661,-0.002781,-0.001232023,0.001832907,-0.002712433,0.000183078,-0.002967562,-0.002996029,-0.005806018,-0.005855854,-0.00588946,-0.002858556,-0.00589634,-0.002799923,-0.001245449,0.001901789,-0.002822462,0.000181849,-0.005837093,-0.00610717,-0.005861288
XAU/USD,3/11/2014 17:00,1349.27,-0.001016027,-0.002770012,0.003240787,-0.001794705,0.003176125,0.003165877,0.003095431,0.003097458,-0.000819778,-0.00029025,-0.000293992,-0.000322997,0.00057243,-0.00293374,0.003264565,-0.001823061,0.003197839,0.003200614,0.003211365,0.003223702,0.002067049,0.000570276,0.003189975,0.00195452
XAU/USD,3/12/2014 17:00,1367.12,0.00608703,0.006113551,0.006212043,0.00606365,0.006088777,0.006069238,0.005934912,0.005938777,0.005997689,0.006001408,0.00608034,0.006042983,0.006110506,0.006154392,0.006257365,0.006159852,0.006130174,0.006135465,0.006155959,0.006179477,0.005979607,0.006087874,0.006115183,0.006116846
XAU/USD,3/13/2014 17:00,1370.7,0.001220441,0.001225757,0.001245498,0.001215755,0.001220792,0.001216875,0.001189952,0.001190727,0.002044771,-9.91E-05,0.001219101,0.001211613,0.001225147,0.001233943,0.001254581,0.001235037,0.001229089,0.001230149,0.001234257,0.001238971,0.002863176,-0.001398453,0.001226084,0.001226417
XAU/USD,3/14/2014 17:00,1383.03,0.002322758,0.004203235,0.004270628,0.004169086,0.004186282,0.004172911,0.004080976,0.004083621,-0.001803728,0,5.92E-05,0.002305972,0.000505569,0.004231182,0.004301636,0.004234918,0.00421461,0.004218231,0.004232254,0.004248346,-0.004000262,-0.00820837,-0.003985521,0.000508827
XAU/USD,3/17/2014 17:00,1366.8,0,0.000136889,-0.00092073,-0.002016629,0.003549734,0.001340364,0.003438878,0.001317124,0.005316001,0.005420736,0.005704438,0,0.00538208,0.005659123,0.003647151,0.001373458,0.003573659,0.001354957,0.003565848,0.001370386,0.005290198,0.005453862,0.005422804,0.005379598
XAU/USD,3/18/2014 17:00,1355.34,0.003826674,0.00383553,0.003707978,0.00363206,0.003758323,0.003757422,0.003646095,0.003683643,0.003738612,0.00372582,0.003766517,0.003799189,0.003784895,0.003794714,0.003861013,0.003827565,0.003783545,0.003797983,0.003780136,0.003831328,0.003720538,0.003835168,0.003813416,0.003783156
XAU/USD,3/19/2014 17:00,1329.32,0.00862074,0.008640533,0.008765061,0.008587,0.008467863,0.008465849,0.008216881,0.008300865,0.008423791,0.008395186,0.008486184,0.0085593,0.008527271,0.008549221,0.008697414,0.008622656,0.008524253,0.00855653,0.008516631,0.008631068,0.008383375,0.008639649,0.00859103,0.008523384
XAU/USD,3/20/2014 17:00,1327.72,0.000532041,0.000533267,0.00054098,0.000529951,0.000522573,0.000522448,0.000507031,0.000512231,0.000519843,0.000518072,0.000523707,0.000528235,0.000526252,0.000527611,0.00053679,0.000532159,0.000526065,0.000528064,0.000525593,0.00053268,0.000517341,0.000533212,0.000530201,0.000526011
XAU/USD,3/21/2014 17:00,1332.9,-0.001697494,-0.001701349,-0.001725596,-0.001690923,-0.001667715,-0.001667323,-0.001618801,-0.001635172,-0.003179589,-0.001653555,-0.001671285,-0.001685528,-0.001679289,-0.001683564,-0.001712425,-0.001697867,-0.001678701,-0.001684988,-0.001677216,-0.001699505,-0.004718987,-0.001701177,-0.001691708,-0.001678532
XAU/USD,3/24/2014 17:00,1308.47,0.008410591,0.00842977,0.008550419,0.008377898,0.008262441,0.008260488,0.008019139,0.008100563,0.000807409,0.00284723,0.008280197,0.008351055,0.008320016,0.008341288,0.008484882,0.008412448,0.008317092,0.008348371,0.008309704,0.008420599,0.001541436,0.00748061,0.008381802,0.008316249
XAU/USD,3/25/2014 17:00,1310.85,-0.000774643,-0.00077639,-0.000787379,-0.000771665,-0.000761144,-0.000760966,-0.000738964,-0.000746389,-0.003313152,0,-0.002212562,-0.000769219,-0.000766391,-0.000768329,-0.00078141,-0.000774812,-0.000766124,-0.000768974,-0.000765451,-0.000775555,-0.003268999,-0.003872246,-0.003769782,-0.000766048
XAU/USD,3/26/2014 17:00,1304.12,0.00220829,0.002213311,0.002244897,0.00219973,0.002169499,0.002168988,0.002105787,0.00212711,-0.003078974,0,0,0.002192702,0.002184575,0.002190144,0.00222774,0.002208776,0.002183809,0.002191999,0.002181875,0.00221091,-0.003857138,0.003572765,0.003551912,0.002183588
XAU/USD,3/27/2014 17:00,1290.91,0.004313301,0.00432306,0.004384448,0.004296663,0.004237898,0.004236905,0.004114024,0.004155486,0,0,0,0.004283002,0.004267204,0.004278031,0.004351104,0.004314245,0.004265716,0.004281635,0.004261956,0.004318393,0.004504362,0.00452268,0.004496406,0.004265287
XAU/USD,3/28/2014 17:00,1292.57,-0.000536692,-0.000537895,-0.000545456,-0.000534642,-0.000527401,-0.000527279,-0.000512131,-0.000517243,0,0,0,-0.000567366,-0.000531013,-0.000532347,-0.000541349,-0.000536809,-0.000530829,-0.000532791,-0.000530366,-0.00053732,-0.004620349,-0.00403501,-0.004011628,-0.001799675
XAU/USD,3/31/2014 17:00,1283.65,0.003213488,0.003220738,0.00326634,0.003201128,0.00315747,0.003156732,0.003065429,0.003096238,0.002973858,0.002948093,0.001530051,0.001512652,0.003179243,0.003187286,0.003241571,0.00321419,0.003178137,0.003189964,0.003175344,0.003217271,0.003397635,0.003437978,0.003417996,0.003395552
XAU/USD,4/1/2014 17:00,1278.47,0.001683555,0.001687347,0.001711195,0.001677091,0.001654258,0.001653872,0.001606116,0.001622231,0.001789831,0.001774336,0.001797017,0.001776584,0.001665645,0.001669852,0.001698241,0.001683922,0.001665067,0.001671252,0.001663606,0.001685534,0.001779851,0.001800945,0.001790497,0.001778762
XAU/USD,4/2/2014 17:00,1289.61,-0.003612743,-0.003620862,-0.003671924,-0.003598902,-0.003550009,-0.003549182,-0.003446913,-0.003481425,-0.001516249,-0.006195442,-0.003855656,-0.003811917,-0.003574393,-0.003583401,-0.00364419,-0.003613529,-0.003573154,-0.0035864,-0.003570026,-0.00361698,0.000820653,-0.006286953,-0.0038417,-0.003816578
XAU/USD,4/3/2014 17:00,1286.39,0.001049138,0.001051507,0.001066406,0.0010451,0.001030836,0.001030595,0.001000766,0.001010831,-0.001059592,-0.001435058,0.001120031,0.001107263,0.001037949,0.001040577,0.001058313,0.001049367,0.001037588,0.001041452,0.001036676,0.001050374,-0.001424161,-0.001790934,0.001115957,0.001108623
XAU/USD,4/4/2014 17:00,1303.35,-0.002714694,-0.002720801,-0.00428582,-0.006121469,-0.006037964,-0.006036552,-0.005684174,-0.005741308,0.002537606,0.001436247,-0.00028595,0.00286029,-0.002674656,-0.002675229,-0.002853012,-0.00680528,-0.006730472,-0.006753958,-0.006345699,-0.006428403,0.002519044,0.002567349,0.002545762,0.002873088
XAU/USD,4/7/2014 17:00,1296.84,-0.002700643,-0.00270674,0,0,0,0,0,0,-0.002234022,-0.002693083,-0.002709556,-0.002688269,-0.002692768,-0.002711127,-0.00226095,-0.002719809,-0.001184304,-0.003043874,-0.000656378,-0.001196442,-0.002214838,-0.002745303,-0.002714919,-0.002697294
XAU/USD,4/8/2014 17:00,1308.31,-7.41E-05,0.003945134,0,0,0,0,0,0,-0.006246183,0.003925202,-0.002398816,-6.64E-05,-0.001398714,0.003951537,-0.003595621,-0.004179029,-0.006263545,-0.006294275,-0.006249281,-0.006302723,-0.006202426,0.004001416,-0.002384894,-0.001385042
XAU/USD,4/9/2014 17:00,1311.51,0.001093916,0.001102525,0,0,0,0,0,0,0.00109988,0.001096945,0.001103611,0.00108173,0.001095464,0.001104317,0.001121469,0.001111481,0.001102173,0.001105735,0.001100177,0.001112824,0.001090297,0.001118281,0.00109882,0.001090117
XAU/USD,4/10/2014 17:00,1318.58,0.002407073,0.002425938,0.000872539,0.00085664,0.000223372,0.00022277,-0.000748946,-0.000754654,0.002420143,0.002413711,0.00242832,0.002380367,0.002410466,0.002429867,0.00246745,0.002445564,0.002425167,0.002432973,0.002420793,0.002448507,0.002399141,0.002460463,0.00241782,0.002398747
XAU/USD,4/11/2014 17:00,1317.59,-0.000330045,-0.000332577,-0.000334749,-0.000328792,-0.000327398,-0.000326548,-0.000317522,-0.000319915,-0.000331799,-0.000330936,-0.000332896,-0.00032646,-0.0003305,-0.000333104,-0.000338145,-0.00033521,-0.000332473,-0.000333521,-0.000331886,-0.000335604,-0.00032898,-0.000337208,-0.000331487,-0.000328927
XAU/USD,4/14/2014 17:00,1327.63,0.003227958,0.00325318,0.003274827,0.003215476,0.003201592,0.003193136,0.003103307,0.003127116,-0.003237909,-0.001117822,0.003256364,0.003192252,0.003232494,0.003258432,0.003308675,0.003279417,0.003252149,0.003262585,0.003246302,0.003283352,-0.005270802,-0.001676365,0.003242326,0.003216827
XAU/USD,4/15/2014 17:00,1302.33,-0.008577236,-0.008644174,-0.008701624,-0.008544107,-0.008507259,-0.008484817,-0.008246398,-0.008309592,0.003571668,0,-0.005076783,-0.008246514,-0.008589274,-0.008658112,-0.00879145,-0.008713805,-0.008641436,-0.008669134,-0.008625919,-0.008724246,0.004740132,0.004767778,-0.001502469,-0.008057602
XAU/USD,4/16/2014 17:00,1302.25,-2.30E-05,-2.31E-05,-2.32E-05,-2.29E-05,-2.28E-05,-2.28E-05,-2.22E-05,-2.24E-05,-0.000296706,0.001577109,0.000321379,0.000317015,-2.30E-05,-2.31E-05,-2.34E-05,-2.33E-05,-2.31E-05,-2.32E-05,-2.31E-05,-2.33E-05,-0.000293495,-0.000295173,-0.000295142,-0.000295771
XAU/USD,4/17/2014 17:00,1294.28,-0.002347578,-0.002507232,-0.002756393,-0.002706225,-0.00269449,-0.002687344,-0.002611433,-0.002631552,-0.002346362,-0.001974009,-0.001996114,-0.002338537,-0.001977721,-0.002279341,-0.002785007,-0.002760273,-0.002737222,-0.002746044,-0.00273228,-0.002763599,-0.001940167,-0.001985827,-0.001979175,-0.00197659
XAU/USD,4/18/2014 17:00,1298.79,0,0,0.001564793,0.001536222,0.00152954,0.00152547,0.001482248,0.001493703,0,-0.001540818,-0.001563396,0,-0.001557968,-0.001561238,0.001581089,0.001567002,0.001553875,0.001558899,0.00155106,0.001568897,-0.001548196,-0.001557313,-0.001552078,-0.001550043
XAU/USD,4/21/2014 17:00,1289.59,0,0,-0.006980424,-0.003115877,-0.003102401,-0.003094194,-0.00300701,-0.003030118,-0.001164505,0.003161083,0.00320767,0,0.003196471,0.003203217,-0.007040725,-0.003177942,-0.003151473,-0.003161603,-0.003145798,-0.003181761,0.003176306,0.003195118,0.003184316,0.003180118
XAU/USD,4/22/2014 17:00,1283.6,0,0,0.00214367,-0.002780863,-0.003525201,-0.004241097,-0.004123061,-0.001985066,-0.003316752,0.002045171,0.00207512,0,0.002067921,0.002072258,0.00215234,-0.003608057,-0.003577763,-0.004328844,-0.004307016,-0.002085058,-0.003281531,0.002067051,0.002060107,0.002057408
XAU/USD,4/23/2014 17:00,1283.62,0,0,-5.32E-06,0,-5.26E-06,-5.25E-06,-5.16E-06,8.22E-06,-0.002561393,-0.001638312,-5.20E-06,0,-5.19E-06,-5.20E-06,-5.33E-06,-5.32E-06,-5.29E-06,-5.31E-06,-5.29E-06,8.72E-06,-0.002533327,-0.003315429,-5.18E-06,-5.17E-06
XAU/USD,4/24/2014 17:00,1292.97,-0.007501734,-0.007489878,-0.003313875,-0.007533434,-0.003257085,-0.003253422,-0.003168357,-0.007194792,-0.003133481,-0.005258624,-0.003208896,-0.007413883,-0.003197867,-0.003204511,-0.00332715,-0.003320995,-0.00329321,-0.003308966,-0.003292336,-0.007519906,-0.003099313,-0.003103244,-0.003185896,-0.003181761
XAU/USD,4/25/2014 17:00,1302.7,-0.001028707,-0.002722253,-0.002743848,-0.002738194,-0.00305852,-0.003055044,-0.00297436,-0.00300928,0.004264011,0.000374048,-0.0014394,-0.001476133,-0.000978271,-0.002649421,-0.002754951,-0.002750595,-0.00272735,-0.002740831,-0.002726919,-0.002770299,0.004217116,0.000385,-0.001428999,-0.001427129
XAU/USD,4/28/2014 17:00,1296.39,-0.003876355,-0.003871246,-0.003945513,-0.003893985,0,0,0,0,-0.002977926,-0.003809031,-0.003851434,-0.003830857,-0.003837785,-0.003845591,-0.003961529,-0.003945634,-0.003912186,-0.00392793,-0.00390793,-0.003960938,-0.003840774,-0.003847813,-0.00382351,-0.00381849
XAU/USD,4/29/2014 17:00,1295.55,-0.001040008,0.000299211,0.000305058,0.000301001,0,0,0,0,0,0.000293543,-0.001033725,-0.002081635,-0.001029663,0.000297193,0.000306319,0.000305067,0.000302434,0.000303673,0.000302099,0.000306273,0.000295055,0.000296586,-0.001026232,-0.002074899
XAU/USD,4/30/2014 17:00,1291.12,-0.001826616,0.001560916,0.001591087,0.001570153,0,0,0,0,-0.001382661,0.001531655,-0.000341839,-0.000339293,-0.001808422,0.001550496,0.001597595,0.001591137,0.001577547,0.001583944,0.001575818,0.001597355,0.001539462,0.001547364,-0.000339405,-0.000338216
XAU/USD,5/1/2014 17:00,1284.01,0.002509643,0.002492092,0.002540006,0.002506762,-0.000519982,-0.000518968,-0.000505275,-0.000510143,0.002503945,0.002445614,0.002486629,0.002475879,0.002484502,0.002475541,0.002550339,0.002540084,0.002518504,0.002528662,0.002515758,0.002549957,0.002458015,0.002470567,0.002468504,0.002467835
XAU/USD,5/2/2014 17:00,1298.05,-0.003083652,-0.003060011,-0.003118481,-0.003077914,-0.003096682,-0.003090634,-0.003009015,-0.003038031,0.003501595,0.005838754,-0.003054037,-0.003040913,-0.003052946,-0.003039811,-0.003131088,-0.003118576,-0.003092244,-0.003104639,-0.003088893,-0.003130623,0.003458747,0.005898115,-0.00303191,-0.003031093
XAU/USD,5/5/2014 17:00,1309.8,0.003456549,0.003440576,0.003506647,0.003460805,0.003442623,0.003435867,0.003344695,0.003377104,0.003441577,0.00338026,0.003430475,0.003415662,0.003421962,0.003417754,0.003520894,0.003506754,0.003476998,0.003491004,0.003473211,0.003520369,0.003396211,0.003414404,0.0034055,0.003404578
XAU/USD,5/6/2014 17:00,1307.73,-0.000722756,-0.000719436,-0.000733167,-0.00072364,-0.000719861,-0.000718457,-0.000699504,-0.000706242,-0.000361108,-0.000706898,-0.000717336,-0.000714257,-0.000715567,-0.000714692,-0.000736127,-0.000733189,-0.000727006,-0.000729916,-0.000726219,-0.000736018,-7.20E-06,-0.000713996,-0.000712145,-0.000711953
XAU/USD,5/7/2014 17:00,1289.64,-0.001337486,-0.004202396,-0.001356716,-0.00133912,-0.000949023,-0.00094718,-0.000922304,-0.000931148,0.005970002,0.006111459,-0.000945709,-0.004172028,-0.001324207,-0.004174577,-0.001362185,-0.001356757,-0.000958397,-0.000962217,-0.000957365,-0.000970223,0.006107246,0.006172948,-0.000938896,-0.004158517
XAU/USD,5/8/2014 17:00,1289.1,0.000191738,0.000192013,0.00019455,0.000191977,0.0001908,0.000190422,0.000185314,0.000187129,0.000186539,0.000182618,0.00019012,0.000190603,0.000189797,0.000190721,0.00019535,0.000194556,0.000192727,0.000193512,0.000192515,0.000195159,0.000183724,0.000184469,0.00018872,0.000189975
XAU/USD,5/9/2014 17:00,1288.47,0.000222833,0.000223152,0.000226088,0.000223109,0.000221747,0.000221309,0.000215394,0.000217496,-0.003073223,0.000212272,0.000220959,0.000221518,0.000220586,0.000221656,0.000227014,0.000226095,0.000223978,0.000224887,0.000223732,0.000226793,-0.003825852,0.000214416,0.000219338,0.000220792
XAU/USD,5/12/2014 17:00,1295.66,-0.002373931,-0.002377289,-0.005139613,-0.002376844,-0.005357107,-0.005346599,-0.005204786,-0.005255196,-0.001473459,-0.001865472,-0.003846957,-0.003699185,-0.002350264,-0.002361533,-0.005160489,-0.002408283,-0.005410575,-0.005432361,-0.005404685,-0.005478035,-0.001509375,-0.001476601,-0.005299364,-0.005015957
XAU/USD,5/13/2014 17:00,1293.25,0.0008507,0.000851915,-0.000855574,0.000851754,-0.000839615,-0.000837969,-0.002661666,-0.000823648,-0.000826706,0,0,0,0.000842139,0.000846215,-0.000859048,0.000863131,-0.000847992,-0.000851406,-0.002764319,-0.000858562,-0.000819684,-0.000819018,-0.000830568,-0.000833061
XAU/USD,5/14/2014 17:00,1305.7,-0.002929359,-0.002933522,0.004440165,-0.003919354,0.004356965,0.004348383,-0.001460642,0.004273738,0.004289676,0.000440602,0.000566878,0.000455177,-0.001471398,-0.001483016,0.004458277,-0.003504609,0.004400636,0.00441843,-0.001516984,0.00445574,0.004253083,0.004249608,0.004309807,0.004322801
XAU/USD,5/15/2014 17:00,1295.93,0,0,-0.00346808,0,-0.003403393,-0.00339672,-0.003327436,-0.003338674,-0.003351069,-0.003273058,-0.003385527,-0.003380884,-0.003383873,-0.003389421,-0.00348216,-0.003467254,-0.003437348,-0.003451182,-0.003456184,-0.003480187,-0.003322611,-0.003319908,-0.003366724,-0.003376828
XAU/USD,5/16/2014 17:00,1292.99,0,0,-0.001046286,0,-0.001774231,-0.001770736,-0.002469824,-0.00100715,0.001348719,-0.002430828,-0.001764874,-0.002511292,-0.002511916,-0.001022496,-0.001050545,-0.001046036,-0.002550843,-0.00256116,-0.002565857,-0.001049948,0.001332254,-0.0024602,-0.002498182,-0.002505458
XAU/USD,5/19/2014 17:00,1292.7,0,0,-5.29E-05,0,0,0,-0.002327848,-5.11E-05,-0.004062403,-0.003251273,0,-0.002370608,-0.005701768,-5.18E-05,-5.31E-05,-5.29E-05,-0.005785355,-0.005637076,-0.004884519,-5.31E-05,-0.001959765,-0.006109391,-0.006222631,-0.004763683
XAU/USD,5/20/2014 17:00,1293.94,0,0,0.000392781,0,0,0,0,0.000161577,-0.00042606,-0.000974353,-4.46E-05,-0.001477067,-0.000109238,-4.57E-05,0.000348814,-0.00195168,-4.65E-05,0.000347884,-4.65E-05,-0.000104028,-0.000419837,-0.000422807,-0.00043059,-0.000431369
XAU/USD,5/21/2014 17:00,1291.76,-0.000753521,-0.000752204,-0.001007497,-0.000993993,-0.000989967,-0.000988013,0,0,0.000759585,0.000748288,0.000768662,0.000773696,0.000772196,0.00076792,0.000787197,0.000790541,0.000783488,0.000785911,0.000788118,0.000787763,0.000748337,0.000753705,0.000767777,0.000769123
XAU/USD,5/22/2014 17:00,1293.77,-0.003060294,-0.004913159,-0.003110599,-0.004935427,-0.003056377,-0.003050336,0,0,-0.001837272,-0.001177615,-0.002524534,-0.003053801,-0.003050979,-0.004880403,-0.003110653,-0.005019494,-0.00309554,-0.003105588,-0.003113773,-0.003112301,-0.00116444,-0.001186536,-0.00252135,-0.003038462
XAU/USD,5/23/2014 17:00,1292.85,-0.000126049,-0.000125606,-0.00012807,-0.000126136,-0.000125848,-0.0001256,0,0,-0.000318394,-0.000122036,-0.00012543,-0.00012579,-0.000125878,-0.000124972,-0.000128367,-0.000128368,-0.000127713,-0.000128159,-0.000128461,-0.000128396,-0.000313955,-0.000123129,-0.000125247,-0.000125336
XAU/USD,5/26/2014 17:00,1292.52,0.000117828,0.00011784,0.000119745,0.000118344,0.000117637,0.000117403,0,0,-0.000802566,0.000113611,0.000117121,0.000117582,0.000117666,0.000117236,0.000120027,0.000120469,0.000119406,0.000119829,0.000120116,0.000120054,-0.000790856,0.000114644,0.000116948,0.000117152
XAU/USD,5/27/2014 17:00,1264.51,0.00988501,0.009885996,0.010043962,0.009927792,0.00986923,0.009849758,0.006838263,0.00682674,0.009724345,0.009535188,0.009826434,0.009864643,0.00987156,0.009835914,0.010067309,0.010104002,0.010015877,0.010050949,0.010074753,0.010069616,0.009574905,0.009620876,0.009812083,0.00982899
XAU/USD,5/28/2014 17:00,1257.84,0.002341196,0.002341429,0.002378636,0.002351274,0.002337479,0.002332892,0.0023084,0.002304526,0.002303347,0.002258776,0.002327398,0.002336399,0.002338028,0.002329631,0.002384135,0.002392777,0.002372022,0.002380282,0.002385888,0.002384678,0.002268135,0.002278967,0.002324017,0.002328
XAU/USD,5/29/2014 17:00,1255.28,0.000899004,0.000899093,0.000913387,0.000902875,0.000897575,0.000895813,0.000886404,0.000884916,0.001596403,0.00086734,0.000893703,0.00089716,0.000897786,0.00089456,0.0009155,0.00091882,0.000910846,0.000914019,0.000916173,0.000915708,0.002294578,0.000875097,0.000892404,0.000893934
XAU/USD,5/30/2014 17:00,1250.81,0.001567927,0.001568082,0.001592983,0.001574671,0.001565439,0.001562369,0.001545978,0.001543385,0.000359299,0.001512766,0.001558692,0.001564716,0.001565806,0.001560187,0.001596663,0.001602446,0.001588556,0.001594084,0.001597836,0.001597026,0.001560749,0.00152628,0.001556429,0.001559095
XAU/USD,6/2/2014 17:00,1243.43,0.002040635,0.002040836,0.002073119,0.002049379,0.002037409,0.002033429,0.002012176,0.002008814,0.001845296,0.00130113,0.00134047,0.002036472,0.002037886,0.002030599,0.002077889,0.002085386,0.00206738,0.002074546,0.00207941,0.002078361,0.001808371,0.000277918,0.00062911,0.002029184
XAU/USD,6/3/2014 17:00,1244.75,-0.000458394,-0.000458439,-0.000465645,-0.000460346,-0.000457674,-0.000456786,-0.00045204,-0.00045129,-0.000404654,0,0,-0.000457465,-0.000457781,-0.000456154,-0.00046671,-0.000468383,-0.000464364,-0.000465964,-0.00046705,-0.000466815,-0.001740445,-0.002451444,-0.00047389,-0.000455838
XAU/USD,6/4/2014 17:00,1243.66,0.000381219,0.000381257,0.000387293,0.000382854,0.000380616,0.000379872,0.000375898,0.000375269,0.0002033,0,0,0.000380441,0.000380705,0.000379343,0.000388185,0.000389587,0.00038622,0.00038756,0.00038847,0.000388273,0.001010976,0.000851132,0.001412471,0.000379078
XAU/USD,6/5/2014 17:00,1253.36,-0.003731318,-0.003731686,-0.003840278,-0.003796429,-0.004188239,-0.003366171,-0.003331104,-0.003325556,-0.004050895,-0.003986217,-0.004106524,-0.004137437,-0.004089923,-0.004075338,-0.004271238,-0.004286609,-0.004249691,-0.003434005,-0.003442029,-0.003440298,-0.003975963,-0.004015358,-0.004082499,-0.004072504
XAU/USD,6/6/2014 17:00,1252.87,0,0,0,0,-0.000168912,-0.001308044,0.000175796,0.000175491,-0.000166509,-0.000163607,-0.000168345,-0.000168829,-0.000168951,-0.000168373,-0.000172119,-0.000172713,-0.000171287,-0.001334369,0.000181911,0.000181815,-0.00016386,-0.000165419,-0.000168073,-0.000168261
XAU/USD,6/9/2014 17:00,1252.02,-0.000363279,-0.000363315,0,0,-0.000348049,-0.000347356,-0.000369381,-0.002026754,-0.000342888,-0.000336666,-0.000346831,-0.000347872,-0.000348134,-0.000346892,-0.000354948,-0.000356226,-0.000353157,-0.000354366,-0.000384234,-0.002105579,-0.000337207,-0.00034055,-0.000346247,-0.000346651
XAU/USD,6/10/2014 17:00,1259.6,0.002736624,0.002736895,-0.000721163,-0.000712897,0.002730657,0.002725202,0.002678514,0.002673395,0.002690011,0.002641004,0.002721063,0.002729265,0.002731331,0.002721549,0.002785008,0.002795075,0.002770898,0.002780424,0.002787355,0.002785457,0.00264527,0.002671594,0.002716462,0.002719648
